ID,Difficulty,Level,FilePath
519,2,8.3,./serialized_data/519_2.json
519,3,11.7,./serialized_data/519_3.json
519,4,13.6,./serialized_data/519_4.json
737,1,4.0,./serialized_data/737_1.json
737,2,8.0,./serialized_data/737_2.json
737,3,10.6,./serialized_data/737_3.json
737,4,13.4,./serialized_data/737_4.json
759,1,6.0,./serialized_data/759_1.json
759,2,8.6,./serialized_data/759_2.json
759,3,11.6,./serialized_data/759_3.json
759,4,12.5,./serialized_data/759_4.json
759,5,13.3,./serialized_data/759_5.json
237,1,3.0,./serialized_data/237_1.json
237,2,6.8,./serialized_data/237_2.json
237,3,9.7,./serialized_data/237_3.json
237,4,12.8,./serialized_data/237_4.json
11344,1,2.0,./serialized_data/11344_1.json
11344,2,7.7,./serialized_data/11344_2.json
11344,3,10.0,./serialized_data/11344_3.json
11344,4,12.9,./serialized_data/11344_4.json
11734,1,3.0,./serialized_data/11734_1.json
11734,2,7.0,./serialized_data/11734_2.json
11734,3,11.0,./serialized_data/11734_3.json
11734,4,13.7,./serialized_data/11734_4.json
670,1,5.0,./serialized_data/670_1.json
670,2,7.6,./serialized_data/670_2.json
670,3,11.9,./serialized_data/670_3.json
670,4,13.6,./serialized_data/670_4.json
11566,1,5.0,./serialized_data/11566_1.json
11566,2,8.5,./serialized_data/11566_2.json
11566,3,11.2,./serialized_data/11566_3.json
11566,4,13.8,./serialized_data/11566_4.json
11433,1,2.0,./serialized_data/11433_1.json
11433,2,6.5,./serialized_data/11433_2.json
11433,3,10.8,./serialized_data/11433_3.json
11433,4,13.4,./serialized_data/11433_4.json
202,1,4.0,./serialized_data/202_1.json
202,2,7.0,./serialized_data/202_2.json
202,3,9.7,./serialized_data/202_3.json
202,4,13.4,./serialized_data/202_4.json
11644,1,3.0,./serialized_data/11644_1.json
11644,2,7.7,./serialized_data/11644_2.json
11644,3,10.8,./serialized_data/11644_3.json
11644,4,12.2,./serialized_data/11644_4.json
11110,1,4.0,./serialized_data/11110_1.json
11110,2,7.5,./serialized_data/11110_2.json
11110,3,10.0,./serialized_data/11110_3.json
11110,4,12.8,./serialized_data/11110_4.json
49,1,5.0,./serialized_data/49_1.json
49,2,7.2,./serialized_data/49_2.json
49,3,8.0,./serialized_data/49_3.json
49,4,9.8,./serialized_data/49_4.json
11034,1,3.0,./serialized_data/11034_1.json
11034,2,7.0,./serialized_data/11034_2.json
11034,3,9.5,./serialized_data/11034_3.json
11034,4,12.4,./serialized_data/11034_4.json
80,1,5.0,./serialized_data/80_1.json
80,2,6.2,./serialized_data/80_2.json
80,3,9.7,./serialized_data/80_3.json
80,4,12.7,./serialized_data/80_4.json
80,5,12.7,./serialized_data/80_5.json
11137,1,3.0,./serialized_data/11137_1.json
11137,2,6.0,./serialized_data/11137_2.json
11137,3,9.0,./serialized_data/11137_3.json
11137,4,12.8,./serialized_data/11137_4.json
464,1,6.0,./serialized_data/464_1.json
464,2,8.8,./serialized_data/464_2.json
464,3,12.7,./serialized_data/464_3.json
464,4,13.8,./serialized_data/464_4.json
464,5,14.4,./serialized_data/464_5.json
11152,1,3.0,./serialized_data/11152_1.json
11152,2,7.0,./serialized_data/11152_2.json
11152,3,11.3,./serialized_data/11152_3.json
11152,4,13.0,./serialized_data/11152_4.json
11152,5,13.8,./serialized_data/11152_5.json
11106,1,6.0,./serialized_data/11106_1.json
11106,2,8.9,./serialized_data/11106_2.json
11106,3,13.0,./serialized_data/11106_3.json
11106,4,14.7,./serialized_data/11106_4.json
10181,1,3,./serialized_data/10181_1.json
10181,2,6,./serialized_data/10181_2.json
10181,3,8,./serialized_data/10181_3.json
10181,4,12,./serialized_data/10181_4.json
11118,1,4.0,./serialized_data/11118_1.json
11118,2,6.2,./serialized_data/11118_2.json
11118,3,9.7,./serialized_data/11118_3.json
11118,4,12.9,./serialized_data/11118_4.json
135,1,5.0,./serialized_data/135_1.json
135,2,9.1,./serialized_data/135_2.json
135,3,11.1,./serialized_data/135_3.json
135,4,13.2,./serialized_data/135_4.json
756,1,4.0,./serialized_data/756_1.json
756,2,7.8,./serialized_data/756_2.json
756,3,11.8,./serialized_data/756_3.json
756,4,12.5,./serialized_data/756_4.json
756,5,13.8,./serialized_data/756_5.json
11070,1,3.0,./serialized_data/11070_1.json
11070,2,6.5,./serialized_data/11070_2.json
11070,3,9.3,./serialized_data/11070_3.json
11070,4,12.0,./serialized_data/11070_4.json
164,1,4.0,./serialized_data/164_1.json
164,2,6.0,./serialized_data/164_2.json
164,3,9.1,./serialized_data/164_3.json
164,4,10.1,./serialized_data/164_4.json
695,1,6.0,./serialized_data/695_1.json
695,2,7.8,./serialized_data/695_2.json
695,3,11.4,./serialized_data/695_3.json
695,4,13.1,./serialized_data/695_4.json
458,1,3.0,./serialized_data/458_1.json
458,2,7.0,./serialized_data/458_2.json
458,3,9.9,./serialized_data/458_3.json
458,4,11.4,./serialized_data/458_4.json
10593,1,3.0,./serialized_data/10593_1.json
10593,2,8.2,./serialized_data/10593_2.json
10593,3,11.4,./serialized_data/10593_3.json
10593,4,13.5,./serialized_data/10593_4.json
11715,1,3.0,./serialized_data/11715_1.json
11715,2,7.5,./serialized_data/11715_2.json
11715,3,10.0,./serialized_data/11715_3.json
11715,4,13.1,./serialized_data/11715_4.json
11758,1,4.0,./serialized_data/11758_1.json
11758,2,6.5,./serialized_data/11758_2.json
11758,3,10.9,./serialized_data/11758_3.json
11758,4,13.7,./serialized_data/11758_4.json
194,1,5.0,./serialized_data/194_1.json
194,2,8.4,./serialized_data/194_2.json
194,3,10.7,./serialized_data/194_3.json
194,4,13.3,./serialized_data/194_4.json
11185,1,3.0,./serialized_data/11185_1.json
11185,2,7.0,./serialized_data/11185_2.json
11185,3,10.2,./serialized_data/11185_3.json
11185,4,12.8,./serialized_data/11185_4.json
683,1,3.0,./serialized_data/683_1.json
683,2,7.0,./serialized_data/683_2.json
683,3,10.2,./serialized_data/683_3.json
683,4,13.0,./serialized_data/683_4.json
839,1,4.0,./serialized_data/839_1.json
839,2,8.3,./serialized_data/839_2.json
839,3,11.8,./serialized_data/839_3.json
839,4,13.8,./serialized_data/839_4.json
10193,1,2,./serialized_data/10193_1.json
10193,2,7+,./serialized_data/10193_2.json
10193,3,10+,./serialized_data/10193_3.json
10193,4,13,./serialized_data/10193_4.json
11775,1,3.0,./serialized_data/11775_1.json
11775,2,7.8,./serialized_data/11775_2.json
11775,3,11.4,./serialized_data/11775_3.json
11775,4,13.2,./serialized_data/11775_4.json
11209,1,5.0,./serialized_data/11209_1.json
11209,2,8.0,./serialized_data/11209_2.json
11209,3,12.0,./serialized_data/11209_3.json
11209,4,14.2,./serialized_data/11209_4.json
11790,1,6.0,./serialized_data/11790_1.json
11790,2,8.0,./serialized_data/11790_2.json
11790,3,11.7,./serialized_data/11790_3.json
11790,4,14.2,./serialized_data/11790_4.json
11453,1,4.0,./serialized_data/11453_1.json
11453,2,8.5,./serialized_data/11453_2.json
11453,3,10.5,./serialized_data/11453_3.json
11453,4,13.8,./serialized_data/11453_4.json
11576,1,6.0,./serialized_data/11576_1.json
11576,2,8.8,./serialized_data/11576_2.json
11576,3,12.5,./serialized_data/11576_3.json
11576,4,14.2,./serialized_data/11576_4.json
10235,1,4,./serialized_data/10235_1.json
10235,2,7+,./serialized_data/10235_2.json
10235,3,12,./serialized_data/10235_3.json
10235,4,14,./serialized_data/10235_4.json
11415,1,5.0,./serialized_data/11415_1.json
11415,2,8.8,./serialized_data/11415_2.json
11415,3,12.6,./serialized_data/11415_3.json
11415,4,13.9,./serialized_data/11415_4.json
11180,1,3.0,./serialized_data/11180_1.json
11180,2,6.2,./serialized_data/11180_2.json
11180,3,9.0,./serialized_data/11180_3.json
11180,4,11.5,./serialized_data/11180_4.json
11180,5,13.0,./serialized_data/11180_5.json
468,1,5.0,./serialized_data/468_1.json
468,2,7.3,./serialized_data/468_2.json
468,3,10.1,./serialized_data/468_3.json
468,4,12.5,./serialized_data/468_4.json
669,1,4.0,./serialized_data/669_1.json
669,2,8.5,./serialized_data/669_2.json
669,3,10.8,./serialized_data/669_3.json
669,4,12.9,./serialized_data/669_4.json
11006,1,2.0,./serialized_data/11006_1.json
11006,2,7.0,./serialized_data/11006_2.json
11006,3,10.5,./serialized_data/11006_3.json
11006,4,13.2,./serialized_data/11006_4.json
10021,1,3,./serialized_data/10021_1.json
10021,2,6,./serialized_data/10021_2.json
10021,3,8+,./serialized_data/10021_3.json
10021,4,11,./serialized_data/10021_4.json
10021,5,12+,./serialized_data/10021_5.json
406,1,4.0,./serialized_data/406_1.json
406,2,7.0,./serialized_data/406_2.json
406,3,9.1,./serialized_data/406_3.json
406,4,10.4,./serialized_data/406_4.json
226,1,5.0,./serialized_data/226_1.json
226,2,9.2,./serialized_data/226_2.json
226,3,12.5,./serialized_data/226_3.json
226,4,13.4,./serialized_data/226_4.json
226,5,13.4,./serialized_data/226_5.json
11102,1,5.0,./serialized_data/11102_1.json
11102,2,8.8,./serialized_data/11102_2.json
11102,3,12.7,./serialized_data/11102_3.json
11102,4,14.8,./serialized_data/11102_4.json
473,1,3.0,./serialized_data/473_1.json
473,2,5.8,./serialized_data/473_2.json
473,3,7.4,./serialized_data/473_3.json
473,4,9.9,./serialized_data/473_4.json
11330,1,5.0,./serialized_data/11330_1.json
11330,2,8.7,./serialized_data/11330_2.json
11330,3,12.0,./serialized_data/11330_3.json
11330,4,14.2,./serialized_data/11330_4.json
11238,1,5.0,./serialized_data/11238_1.json
11238,2,8.8,./serialized_data/11238_2.json
11238,3,12.4,./serialized_data/11238_3.json
11238,4,14.6,./serialized_data/11238_4.json
561,1,6.0,./serialized_data/561_1.json
561,2,8.6,./serialized_data/561_2.json
561,3,11.5,./serialized_data/561_3.json
561,4,13.7,./serialized_data/561_4.json
762,1,4.0,./serialized_data/762_1.json
762,2,8.3,./serialized_data/762_2.json
762,3,11.2,./serialized_data/762_3.json
762,4,13.4,./serialized_data/762_4.json
611,1,5.0,./serialized_data/611_1.json
611,2,7.6,./serialized_data/611_2.json
611,3,10.6,./serialized_data/611_3.json
611,4,12.9,./serialized_data/611_4.json
11756,1,5.0,./serialized_data/11756_1.json
11756,2,7.8,./serialized_data/11756_2.json
11756,3,11.0,./serialized_data/11756_3.json
11756,4,13.7,./serialized_data/11756_4.json
11578,1,6.0,./serialized_data/11578_1.json
11578,2,7.7,./serialized_data/11578_2.json
11578,3,12.8,./serialized_data/11578_3.json
11578,4,14.4,./serialized_data/11578_4.json
459,1,5.0,./serialized_data/459_1.json
459,2,8.6,./serialized_data/459_2.json
459,3,10.8,./serialized_data/459_3.json
459,4,13.3,./serialized_data/459_4.json
722,1,4.0,./serialized_data/722_1.json
722,2,7.3,./serialized_data/722_2.json
722,3,9.3,./serialized_data/722_3.json
722,4,12.1,./serialized_data/722_4.json
10315,1,2.0,./serialized_data/10315_1.json
10315,2,6.5,./serialized_data/10315_2.json
10315,3,9.5,./serialized_data/10315_3.json
10315,4,13.0,./serialized_data/10315_4.json
11573,1,4.0,./serialized_data/11573_1.json
11573,2,7.7,./serialized_data/11573_2.json
11573,3,11.0,./serialized_data/11573_3.json
11573,4,13.8,./serialized_data/11573_4.json
11484,1,3.0,./serialized_data/11484_1.json
11484,2,6.5,./serialized_data/11484_2.json
11484,3,9.7,./serialized_data/11484_3.json
11484,4,13.4,./serialized_data/11484_4.json
11311,1,6.0,./serialized_data/11311_1.json
11311,2,9.8,./serialized_data/11311_2.json
11311,3,13.0,./serialized_data/11311_3.json
11311,4,14.9,./serialized_data/11311_4.json
637,1,5.0,./serialized_data/637_1.json
637,2,6.8,./serialized_data/637_2.json
637,3,10.8,./serialized_data/637_3.json
637,4,12.7,./serialized_data/637_4.json
11363,1,2.0,./serialized_data/11363_1.json
11363,2,7.0,./serialized_data/11363_2.json
11363,3,10.8,./serialized_data/11363_3.json
11363,4,13.5,./serialized_data/11363_4.json
717,1,6.0,./serialized_data/717_1.json
717,2,8.5,./serialized_data/717_2.json
717,3,11.8,./serialized_data/717_3.json
717,4,13.2,./serialized_data/717_4.json
11636,1,2.0,./serialized_data/11636_1.json
11636,2,6.8,./serialized_data/11636_2.json
11636,3,9.7,./serialized_data/11636_3.json
11636,4,12.6,./serialized_data/11636_4.json
11178,1,2.0,./serialized_data/11178_1.json
11178,2,6.2,./serialized_data/11178_2.json
11178,3,8.9,./serialized_data/11178_3.json
11178,4,12.0,./serialized_data/11178_4.json
11187,1,2.0,./serialized_data/11187_1.json
11187,2,6.5,./serialized_data/11187_2.json
11187,3,8.8,./serialized_data/11187_3.json
11187,4,12.5,./serialized_data/11187_4.json
11031,1,4.0,./serialized_data/11031_1.json
11031,2,7.8,./serialized_data/11031_2.json
11031,3,11.4,./serialized_data/11031_3.json
11031,4,13.8,./serialized_data/11031_4.json
11574,1,3.0,./serialized_data/11574_1.json
11574,2,6.5,./serialized_data/11574_2.json
11574,3,11.2,./serialized_data/11574_3.json
11574,4,13.0,./serialized_data/11574_4.json
11141,1,5.0,./serialized_data/11141_1.json
11141,2,7.5,./serialized_data/11141_2.json
11141,3,11.0,./serialized_data/11141_3.json
11141,4,13.8,./serialized_data/11141_4.json
11554,1,6.0,./serialized_data/11554_1.json
11554,2,8.0,./serialized_data/11554_2.json
11554,3,13.0,./serialized_data/11554_3.json
11554,4,14.7,./serialized_data/11554_4.json
11686,1,6.0,./serialized_data/11686_1.json
11686,2,8.0,./serialized_data/11686_2.json
11686,3,13.2,./serialized_data/11686_3.json
11686,4,14.6,./serialized_data/11686_4.json
11043,1,3.0,./serialized_data/11043_1.json
11043,2,6.0,./serialized_data/11043_2.json
11043,3,8.8,./serialized_data/11043_3.json
11043,4,11.8,./serialized_data/11043_4.json
10734,1,4.0,./serialized_data/10734_1.json
10734,2,8.0,./serialized_data/10734_2.json
10734,3,11.4,./serialized_data/10734_3.json
10734,4,13.5,./serialized_data/10734_4.json
380,1,5.0,./serialized_data/380_1.json
380,2,7.8,./serialized_data/380_2.json
380,3,11.7,./serialized_data/380_3.json
380,4,13.7,./serialized_data/380_4.json
313,1,3.0,./serialized_data/313_1.json
313,2,7.6,./serialized_data/313_2.json
313,3,9.8,./serialized_data/313_3.json
313,4,13.2,./serialized_data/313_4.json
11158,1,3.0,./serialized_data/11158_1.json
11158,2,7.7,./serialized_data/11158_2.json
11158,3,11.0,./serialized_data/11158_3.json
11158,4,13.7,./serialized_data/11158_4.json
615,1,5.0,./serialized_data/615_1.json
615,2,8.1,./serialized_data/615_2.json
615,3,10.8,./serialized_data/615_3.json
615,4,13.2,./serialized_data/615_4.json
10288,1,4,./serialized_data/10288_1.json
10288,2,7+,./serialized_data/10288_2.json
10288,3,9,./serialized_data/10288_3.json
10288,4,13+,./serialized_data/10288_4.json
106,1,6.0,./serialized_data/106_1.json
106,2,8.6,./serialized_data/106_2.json
106,3,10.7,./serialized_data/106_3.json
106,4,13.5,./serialized_data/106_4.json
550,1,4.0,./serialized_data/550_1.json
550,2,6.0,./serialized_data/550_2.json
550,3,8.5,./serialized_data/550_3.json
550,4,11.2,./serialized_data/550_4.json
11474,1,5.0,./serialized_data/11474_1.json
11474,2,8.0,./serialized_data/11474_2.json
11474,3,10.7,./serialized_data/11474_3.json
11474,4,13.8,./serialized_data/11474_4.json
823,1,7.0,./serialized_data/823_1.json
823,2,9.2,./serialized_data/823_2.json
823,3,12.3,./serialized_data/823_3.json
823,4,13.8,./serialized_data/823_4.json
11620,1,5.0,./serialized_data/11620_1.json
11620,2,7.8,./serialized_data/11620_2.json
11620,3,11.9,./serialized_data/11620_3.json
11620,4,13.8,./serialized_data/11620_4.json
705,1,5.0,./serialized_data/705_1.json
705,2,9.3,./serialized_data/705_2.json
705,3,12.5,./serialized_data/705_3.json
705,4,13.9,./serialized_data/705_4.json
481,1,4.0,./serialized_data/481_1.json
481,2,7.2,./serialized_data/481_2.json
481,3,8.2,./serialized_data/481_3.json
481,4,11.2,./serialized_data/481_4.json
665,1,5.0,./serialized_data/665_1.json
665,2,7.8,./serialized_data/665_2.json
665,3,10.8,./serialized_data/665_3.json
665,4,13.4,./serialized_data/665_4.json
10536,1,2,./serialized_data/10536_1.json
10536,2,6,./serialized_data/10536_2.json
10536,3,9,./serialized_data/10536_3.json
10536,4,12,./serialized_data/10536_4.json
360,1,5.0,./serialized_data/360_1.json
360,2,7.3,./serialized_data/360_2.json
360,3,9.8,./serialized_data/360_3.json
360,4,13.4,./serialized_data/360_4.json
146,1,5.0,./serialized_data/146_1.json
146,2,8.6,./serialized_data/146_2.json
146,3,11.2,./serialized_data/146_3.json
146,4,13.0,./serialized_data/146_4.json
146,5,13.4,./serialized_data/146_5.json
828,1,4.0,./serialized_data/828_1.json
828,2,6.8,./serialized_data/828_2.json
828,3,10.3,./serialized_data/828_3.json
828,4,13.5,./serialized_data/828_4.json
819,1,4.0,./serialized_data/819_1.json
819,2,7.6,./serialized_data/819_2.json
819,3,10.7,./serialized_data/819_3.json
819,4,13.4,./serialized_data/819_4.json
11610,1,5.0,./serialized_data/11610_1.json
11610,2,8.0,./serialized_data/11610_2.json
11610,3,11.5,./serialized_data/11610_3.json
11610,4,14.0,./serialized_data/11610_4.json
11561,1,3.0,./serialized_data/11561_1.json
11561,2,6.5,./serialized_data/11561_2.json
11561,3,9.8,./serialized_data/11561_3.json
11561,4,11.5,./serialized_data/11561_4.json
11561,5,13.7,./serialized_data/11561_5.json
121,1,4.0,./serialized_data/121_1.json
121,2,7.1,./serialized_data/121_2.json
121,3,10.7,./serialized_data/121_3.json
121,4,12.4,./serialized_data/121_4.json
417,1,4.0,./serialized_data/417_1.json
417,2,7.5,./serialized_data/417_2.json
417,3,9.7,./serialized_data/417_3.json
417,4,13.4,./serialized_data/417_4.json
11107,1,4.0,./serialized_data/11107_1.json
11107,2,7.5,./serialized_data/11107_2.json
11107,3,9.9,./serialized_data/11107_3.json
11107,4,12.7,./serialized_data/11107_4.json
376,1,5.0,./serialized_data/376_1.json
376,2,8.3,./serialized_data/376_2.json
376,3,11.1,./serialized_data/376_3.json
376,4,13.7,./serialized_data/376_4.json
548,1,5.0,./serialized_data/548_1.json
548,2,8.4,./serialized_data/548_2.json
548,3,11.0,./serialized_data/548_3.json
548,4,13.8,./serialized_data/548_4.json
11060,1,3.0,./serialized_data/11060_1.json
11060,2,7.5,./serialized_data/11060_2.json
11060,3,10.8,./serialized_data/11060_3.json
11060,4,12.7,./serialized_data/11060_4.json
11174,1,5.0,./serialized_data/11174_1.json
11174,2,8.4,./serialized_data/11174_2.json
11174,3,11.8,./serialized_data/11174_3.json
11174,4,14.2,./serialized_data/11174_4.json
265,1,4.0,./serialized_data/265_1.json
265,2,8.1,./serialized_data/265_2.json
265,3,10.6,./serialized_data/265_3.json
265,4,13.3,./serialized_data/265_4.json
265,5,13.3,./serialized_data/265_5.json
11512,1,4.0,./serialized_data/11512_1.json
11512,2,7.5,./serialized_data/11512_2.json
11512,3,11.6,./serialized_data/11512_3.json
11512,4,13.7,./serialized_data/11512_4.json
555,1,6.0,./serialized_data/555_1.json
555,2,8.1,./serialized_data/555_2.json
555,3,11.7,./serialized_data/555_3.json
555,4,13.4,./serialized_data/555_4.json
11637,1,4.0,./serialized_data/11637_1.json
11637,2,7.5,./serialized_data/11637_2.json
11637,3,10.2,./serialized_data/11637_3.json
11637,4,11.8,./serialized_data/11637_4.json
11637,5,13.8,./serialized_data/11637_5.json
11296,1,4.0,./serialized_data/11296_1.json
11296,2,8.2,./serialized_data/11296_2.json
11296,3,12.5,./serialized_data/11296_3.json
11296,4,13.7,./serialized_data/11296_4.json
11258,1,2.0,./serialized_data/11258_1.json
11258,2,6.5,./serialized_data/11258_2.json
11258,3,8.2,./serialized_data/11258_3.json
11258,4,12.5,./serialized_data/11258_4.json
397,1,4.0,./serialized_data/397_1.json
397,2,6.8,./serialized_data/397_2.json
397,3,9.0,./serialized_data/397_3.json
397,4,11.8,./serialized_data/397_4.json
676,1,4.0,./serialized_data/676_1.json
676,2,7.3,./serialized_data/676_2.json
676,3,11.0,./serialized_data/676_3.json
676,4,12.5,./serialized_data/676_4.json
11603,1,4.0,./serialized_data/11603_1.json
11603,2,7.7,./serialized_data/11603_2.json
11603,3,10.0,./serialized_data/11603_3.json
11603,4,12.5,./serialized_data/11603_4.json
11136,1,3.0,./serialized_data/11136_1.json
11136,2,6.2,./serialized_data/11136_2.json
11136,3,9.7,./serialized_data/11136_3.json
11136,4,12.5,./serialized_data/11136_4.json
11385,1,4.0,./serialized_data/11385_1.json
11385,2,7.8,./serialized_data/11385_2.json
11385,3,12.0,./serialized_data/11385_3.json
11385,4,14.3,./serialized_data/11385_4.json
533,1,5.0,./serialized_data/533_1.json
533,2,7.6,./serialized_data/533_2.json
533,3,10.8,./serialized_data/533_3.json
533,4,13.0,./serialized_data/533_4.json
11547,1,5.0,./serialized_data/11547_1.json
11547,2,7.8,./serialized_data/11547_2.json
11547,3,12.5,./serialized_data/11547_3.json
11547,4,13.8,./serialized_data/11547_4.json
11153,1,5.0,./serialized_data/11153_1.json
11153,2,7.7,./serialized_data/11153_2.json
11153,3,10.8,./serialized_data/11153_3.json
11153,4,13.1,./serialized_data/11153_4.json
11678,1,5.0,./serialized_data/11678_1.json
11678,2,8.0,./serialized_data/11678_2.json
11678,3,11.8,./serialized_data/11678_3.json
11678,4,13.9,./serialized_data/11678_4.json
11730,1,4.0,./serialized_data/11730_1.json
11730,2,7.7,./serialized_data/11730_2.json
11730,3,10.7,./serialized_data/11730_3.json
11730,4,13.8,./serialized_data/11730_4.json
10536,1,2.0,./serialized_data/10536_1.json
10536,2,6.8,./serialized_data/10536_2.json
10536,3,9.4,./serialized_data/10536_3.json
10536,4,12.6,./serialized_data/10536_4.json
11559,1,3.0,./serialized_data/11559_1.json
11559,2,6.8,./serialized_data/11559_2.json
11559,3,9.5,./serialized_data/11559_3.json
11559,4,13.5,./serialized_data/11559_4.json
10145,1,4,./serialized_data/10145_1.json
10145,2,7,./serialized_data/10145_2.json
10145,3,11+,./serialized_data/10145_3.json
10145,4,13,./serialized_data/10145_4.json
11536,1,4.0,./serialized_data/11536_1.json
11536,2,7.8,./serialized_data/11536_2.json
11536,3,11.8,./serialized_data/11536_3.json
11536,4,13.9,./serialized_data/11536_4.json
11589,1,3.0,./serialized_data/11589_1.json
11589,2,6.5,./serialized_data/11589_2.json
11589,3,10.7,./serialized_data/11589_3.json
11589,4,13.2,./serialized_data/11589_4.json
82,1,5.0,./serialized_data/82_1.json
82,2,8.6,./serialized_data/82_2.json
82,3,10.9,./serialized_data/82_3.json
82,4,13.9,./serialized_data/82_4.json
539,1,5.0,./serialized_data/539_1.json
539,2,7.6,./serialized_data/539_2.json
539,3,11.3,./serialized_data/539_3.json
539,4,13.7,./serialized_data/539_4.json
142,1,6.0,./serialized_data/142_1.json
142,2,8.2,./serialized_data/142_2.json
142,3,13.0,./serialized_data/142_3.json
142,4,13.3,./serialized_data/142_4.json
903,1,3,./serialized_data/903_1.json
903,2,5,./serialized_data/903_2.json
903,3,8,./serialized_data/903_3.json
903,4,10,./serialized_data/903_4.json
340,1,4.0,./serialized_data/340_1.json
340,2,6.5,./serialized_data/340_2.json
340,3,7.8,./serialized_data/340_3.json
340,4,10.3,./serialized_data/340_4.json
11548,1,4.0,./serialized_data/11548_1.json
11548,2,7.7,./serialized_data/11548_2.json
11548,3,12.7,./serialized_data/11548_3.json
11548,4,14.6,./serialized_data/11548_4.json
641,1,7.0,./serialized_data/641_1.json
641,2,9.3,./serialized_data/641_2.json
641,3,12.9,./serialized_data/641_3.json
641,4,14.2,./serialized_data/641_4.json
11247,1,3.0,./serialized_data/11247_1.json
11247,2,6.5,./serialized_data/11247_2.json
11247,3,9.8,./serialized_data/11247_3.json
11247,4,12.8,./serialized_data/11247_4.json
11545,1,3.0,./serialized_data/11545_1.json
11545,2,7.0,./serialized_data/11545_2.json
11545,3,10.7,./serialized_data/11545_3.json
11545,4,13.5,./serialized_data/11545_4.json
653,1,4.0,./serialized_data/653_1.json
653,2,7.4,./serialized_data/653_2.json
653,3,8.8,./serialized_data/653_3.json
653,4,11.2,./serialized_data/653_4.json
603,1,5.0,./serialized_data/603_1.json
603,2,7.8,./serialized_data/603_2.json
603,3,11.0,./serialized_data/603_3.json
603,4,12.7,./serialized_data/603_4.json
10375,1,4.0,./serialized_data/10375_1.json
10375,2,7.2,./serialized_data/10375_2.json
10375,3,10.5,./serialized_data/10375_3.json
10375,4,13.2,./serialized_data/10375_4.json
11120,1,4.0,./serialized_data/11120_1.json
11120,2,7.4,./serialized_data/11120_2.json
11120,3,9.8,./serialized_data/11120_3.json
11120,4,11.9,./serialized_data/11120_4.json
11506,1,2.0,./serialized_data/11506_1.json
11506,2,6.0,./serialized_data/11506_2.json
11506,3,8.7,./serialized_data/11506_3.json
11506,4,12.9,./serialized_data/11506_4.json
11757,1,4.0,./serialized_data/11757_1.json
11757,2,7.5,./serialized_data/11757_2.json
11757,3,10.7,./serialized_data/11757_3.json
11757,4,13.4,./serialized_data/11757_4.json
757,1,5.0,./serialized_data/757_1.json
757,2,8.8,./serialized_data/757_2.json
757,3,12.9,./serialized_data/757_3.json
757,4,14.3,./serialized_data/757_4.json
84,1,6.0,./serialized_data/84_1.json
84,2,8.7,./serialized_data/84_2.json
84,3,10.8,./serialized_data/84_3.json
84,4,12.8,./serialized_data/84_4.json
11823,1,5.0,./serialized_data/11823_1.json
11823,2,8.7,./serialized_data/11823_2.json
11823,3,12.0,./serialized_data/11823_3.json
11823,4,14.3,./serialized_data/11823_4.json
328,1,4.0,./serialized_data/328_1.json
328,2,7.5,./serialized_data/328_2.json
328,3,10.7,./serialized_data/328_3.json
328,4,13.4,./serialized_data/328_4.json
328,5,13.3,./serialized_data/328_5.json
449,1,4.0,./serialized_data/449_1.json
449,2,7.3,./serialized_data/449_2.json
449,3,9.7,./serialized_data/449_3.json
449,4,12.7,./serialized_data/449_4.json
11287,1,2.0,./serialized_data/11287_1.json
11287,2,7.9,./serialized_data/11287_2.json
11287,3,10.7,./serialized_data/11287_3.json
11287,4,13.9,./serialized_data/11287_4.json
108,1,5.0,./serialized_data/108_1.json
108,2,6.9,./serialized_data/108_2.json
108,3,8.5,./serialized_data/108_3.json
108,4,12.4,./serialized_data/108_4.json
11165,1,5.0,./serialized_data/11165_1.json
11165,2,8.5,./serialized_data/11165_2.json
11165,3,12.5,./serialized_data/11165_3.json
11165,4,14.7,./serialized_data/11165_4.json
29,1,4.0,./serialized_data/29_1.json
29,2,6.7,./serialized_data/29_2.json
29,3,7.9,./serialized_data/29_3.json
29,4,9.3,./serialized_data/29_4.json
438,1,3.0,./serialized_data/438_1.json
438,2,7.0,./serialized_data/438_2.json
438,3,10.8,./serialized_data/438_3.json
438,4,13.4,./serialized_data/438_4.json
822,1,3.0,./serialized_data/822_1.json
822,2,7.3,./serialized_data/822_2.json
822,3,10.9,./serialized_data/822_3.json
822,4,12.7,./serialized_data/822_4.json
11697,1,3.0,./serialized_data/11697_1.json
11697,2,7.0,./serialized_data/11697_2.json
11697,3,9.8,./serialized_data/11697_3.json
11697,4,11.8,./serialized_data/11697_4.json
11697,5,13.3,./serialized_data/11697_5.json
11280,1,4.0,./serialized_data/11280_1.json
11280,2,7.7,./serialized_data/11280_2.json
11280,3,10.8,./serialized_data/11280_3.json
11280,4,13.5,./serialized_data/11280_4.json
467,1,5.0,./serialized_data/467_1.json
467,2,8.5,./serialized_data/467_2.json
467,3,10.9,./serialized_data/467_3.json
467,4,13.8,./serialized_data/467_4.json
11608,1,2.0,./serialized_data/11608_1.json
11608,2,6.5,./serialized_data/11608_2.json
11608,3,10.0,./serialized_data/11608_3.json
11608,4,13.4,./serialized_data/11608_4.json
11142,1,3.0,./serialized_data/11142_1.json
